datetime,cpu,mem
Fri Sep  1 20:33:05 UTC 2023,5.7,4087225
Fri Sep  1 20:33:07 UTC 2023,5.7,4129081
Fri Sep  1 20:33:09 UTC 2023,5.7,4090868
Fri Sep  1 20:34:31 UTC 2023,4.8,4107080
Fri Sep  1 20:34:33 UTC 2023,7.8,4041503
Fri Sep  1 20:34:35 UTC 2023,7.8,4082961
Fri Sep  1 20:34:37 UTC 2023,7.8,4065057
Fri Sep  1 20:35:59 UTC 2023,22,4104791
Fri Sep  1 20:36:01 UTC 2023,5.8,4040544
Fri Sep  1 20:36:03 UTC 2023,5.8,4081439
Fri Sep  1 20:36:05 UTC 2023,5.8,4044109
Fri Sep  1 20:37:27 UTC 2023,21,4043018
Fri Sep  1 20:37:31 UTC 2023,9,4028300
Fri Sep  1 20:37:34 UTC 2023,9,3864410
Fri Sep  1 20:38:57 UTC 2023,22,4097156
Fri Sep  1 20:39:01 UTC 2023,9.8,4094829
Fri Sep  1 20:39:04 UTC 2023,22,3867111
Fri Sep  1 20:40:27 UTC 2023,22,3970415
Fri Sep  1 20:40:30 UTC 2023,10,3966714
Fri Sep  1 20:40:34 UTC 2023,10,3569062
Fri Sep  1 20:41:57 UTC 2023,22,3669208
Fri Sep  1 20:41:59 UTC 2023,7,3663449
Fri Sep  1 20:42:01 UTC 2023,7,3676804
Fri Sep  1 20:42:03 UTC 2023,7,3661370
Fri Sep  1 20:43:25 UTC 2023,19,3676153
Fri Sep  1 20:43:27 UTC 2023,5.9,3677716
Fri Sep  1 20:43:29 UTC 2023,5.9,3679368
Fri Sep  1 20:43:31 UTC 2023,5.9,3659651
Fri Sep  1 20:44:53 UTC 2023,5.4,3706089
Fri Sep  1 20:44:55 UTC 2023,6.2,3707456
Fri Sep  1 20:44:57 UTC 2023,6.2,3709311
Fri Sep  1 20:44:59 UTC 2023,6.2,3708923
Fri Sep  1 20:46:21 UTC 2023,16,4095965
Fri Sep  1 20:46:23 UTC 2023,5.9,4030822
Fri Sep  1 20:46:25 UTC 2023,5.9,4074881
Fri Sep  1 20:46:27 UTC 2023,5.9,3894910
Fri Sep  1 20:47:50 UTC 2023,22,3986073
Fri Sep  1 20:47:52 UTC 2023,6,3920181
Fri Sep  1 20:47:54 UTC 2023,6,3964302
Fri Sep  1 20:47:56 UTC 2023,6,3931527
Fri Sep  1 20:49:18 UTC 2023,5,4028315
Fri Sep  1 20:49:20 UTC 2023,12,3964181
Fri Sep  1 20:49:22 UTC 2023,12,4005772
Fri Sep  1 20:49:24 UTC 2023,12,3963120
Fri Sep  1 20:50:46 UTC 2023,22,3955868
Fri Sep  1 20:50:50 UTC 2023,9.5,3939779
Fri Sep  1 20:50:53 UTC 2023,9.5,3787653
Fri Sep  1 20:52:16 UTC 2023,23,3997089
Fri Sep  1 20:52:20 UTC 2023,10,3982794
Fri Sep  1 20:52:23 UTC 2023,10,3722759
Fri Sep  1 20:53:46 UTC 2023,36,3959291
Fri Sep  1 20:53:50 UTC 2023,36,3965285
Fri Sep  1 20:53:53 UTC 2023,42,3790765
Fri Sep  1 20:55:16 UTC 2023,18,3687769
Fri Sep  1 20:55:18 UTC 2023,6.1,3631053
Fri Sep  1 20:55:21 UTC 2023,6.1,3695048
Fri Sep  1 20:55:22 UTC 2023,6.1,3678349
Fri Sep  1 20:56:45 UTC 2023,19,3728112
Fri Sep  1 20:56:47 UTC 2023,5.9,3729380
Fri Sep  1 20:56:48 UTC 2023,5.9,3731271
Fri Sep  1 20:56:51 UTC 2023,5.9,3710662
Fri Sep  1 20:58:13 UTC 2023,16,3728390
Fri Sep  1 20:58:15 UTC 2023,6.1,3730856
Fri Sep  1 20:58:17 UTC 2023,6.1,3732638
Fri Sep  1 20:58:19 UTC 2023,6.1,3713496
Fri Sep  1 20:59:41 UTC 2023,5,4122030
Fri Sep  1 20:59:43 UTC 2023,6.8,3949970
Fri Sep  1 20:59:45 UTC 2023,6.8,3992668
Fri Sep  1 20:59:47 UTC 2023,6.8,3965107
Fri Sep  1 21:01:09 UTC 2023,22,4075454
Fri Sep  1 21:01:11 UTC 2023,7.2,4011758
Fri Sep  1 21:01:13 UTC 2023,7.2,4052572
Fri Sep  1 21:01:15 UTC 2023,7.2,4015919
Fri Sep  1 21:02:37 UTC 2023,22,4105329
Fri Sep  1 21:02:39 UTC 2023,6.3,4041029
Fri Sep  1 21:02:41 UTC 2023,6.3,4082160
Fri Sep  1 21:02:44 UTC 2023,6.3,4044985
Fri Sep  1 21:04:05 UTC 2023,8.4,4074653
Fri Sep  1 21:04:09 UTC 2023,8.4,4084784
Fri Sep  1 21:04:13 UTC 2023,32,3815089
Fri Sep  1 21:05:35 UTC 2023,32,3967926
Fri Sep  1 21:05:39 UTC 2023,10,3953184
Fri Sep  1 21:05:43 UTC 2023,10,3547129
Fri Sep  1 21:07:05 UTC 2023,22,3983389
Fri Sep  1 21:07:09 UTC 2023,10,3969072
Fri Sep  1 21:07:13 UTC 2023,10,3801128
Fri Sep  1 21:08:36 UTC 2023,21,3719298
Fri Sep  1 21:08:38 UTC 2023,6.8,3707609
Fri Sep  1 21:08:40 UTC 2023,6.8,3724567
Fri Sep  1 21:08:42 UTC 2023,6.8,3709935
Fri Sep  1 21:10:04 UTC 2023,6.7,3738138
Fri Sep  1 21:10:06 UTC 2023,6.2,3739498
Fri Sep  1 21:10:08 UTC 2023,6.2,3741489
Fri Sep  1 21:10:10 UTC 2023,6.2,3721037
Fri Sep  1 21:11:32 UTC 2023,16,3787783
Fri Sep  1 21:11:34 UTC 2023,5.9,3789038
Fri Sep  1 21:11:37 UTC 2023,5.9,3784006
Fri Sep  1 21:11:39 UTC 2023,5.9,3761206
Fri Sep  1 21:13:01 UTC 2023,16,4041433
Fri Sep  1 21:13:03 UTC 2023,5.9,3974585
Fri Sep  1 21:13:05 UTC 2023,5.9,4016752
Fri Sep  1 21:13:07 UTC 2023,5.9,3983162
Fri Sep  1 21:14:29 UTC 2023,4.7,4042557
Fri Sep  1 21:14:31 UTC 2023,8.4,3975877
Fri Sep  1 21:14:33 UTC 2023,8.4,4018864
Fri Sep  1 21:14:35 UTC 2023,8.4,3979119
Fri Sep  1 21:15:57 UTC 2023,22,4072919
Fri Sep  1 21:15:59 UTC 2023,5.9,4009294
Fri Sep  1 21:16:01 UTC 2023,5.9,4051252
Fri Sep  1 21:16:04 UTC 2023,5.9,4013340
Fri Sep  1 21:17:25 UTC 2023,21,4068659
Fri Sep  1 21:17:29 UTC 2023,9.7,4065147
Fri Sep  1 21:17:33 UTC 2023,9.7,3641406
Fri Sep  1 21:18:55 UTC 2023,21,3973369
Fri Sep  1 21:18:59 UTC 2023,10,3980427
Fri Sep  1 21:19:03 UTC 2023,10,3708903
Fri Sep  1 21:20:25 UTC 2023,24,3993887
Fri Sep  1 21:20:29 UTC 2023,10,3989739
Fri Sep  1 21:20:33 UTC 2023,10,3604901
Fri Sep  1 21:21:56 UTC 2023,22,3716948
Fri Sep  1 21:21:58 UTC 2023,6.7,3700815
Fri Sep  1 21:22:00 UTC 2023,6.7,3722682
Fri Sep  1 21:22:02 UTC 2023,6.7,3690779
Fri Sep  1 21:23:24 UTC 2023,20,3835166
Fri Sep  1 21:23:26 UTC 2023,6.4,3822984
Fri Sep  1 21:23:28 UTC 2023,6.4,3816778
Fri Sep  1 21:23:30 UTC 2023,6.4,3808781
Fri Sep  1 21:24:52 UTC 2023,3.3,3795984
Fri Sep  1 21:24:54 UTC 2023,7.1,3819521
Fri Sep  1 21:24:57 UTC 2023,7.1,3821311
Fri Sep  1 21:24:59 UTC 2023,7.1,3706937
Fri Sep  1 21:26:21 UTC 2023,16,4084787
Fri Sep  1 21:26:23 UTC 2023,5.9,4020652
Fri Sep  1 21:26:25 UTC 2023,5.9,4063081
Fri Sep  1 21:26:27 UTC 2023,5.9,4024909
Fri Sep  1 21:27:49 UTC 2023,22,4091180
Fri Sep  1 21:27:51 UTC 2023,6.1,4025851
Fri Sep  1 21:27:53 UTC 2023,6.1,4069132
Fri Sep  1 21:27:55 UTC 2023,6.1,4031229
Fri Sep  1 21:29:17 UTC 2023,4.6,4113459
Fri Sep  1 21:29:19 UTC 2023,12,4047990
Fri Sep  1 21:29:22 UTC 2023,12,4089094
Fri Sep  1 21:29:24 UTC 2023,12,4050357
Fri Sep  1 21:30:46 UTC 2023,22,4103610
Fri Sep  1 21:30:49 UTC 2023,9.7,4089182
Fri Sep  1 21:30:53 UTC 2023,9.7,3677073
Fri Sep  1 21:32:16 UTC 2023,23,4021541
Fri Sep  1 21:32:19 UTC 2023,10,4024138
Fri Sep  1 21:32:23 UTC 2023,10,3629457
Fri Sep  1 21:33:46 UTC 2023,26,4071782
Fri Sep  1 21:33:50 UTC 2023,10,4068145
Fri Sep  1 21:33:53 UTC 2023,10,3685117
Fri Sep  1 21:35:16 UTC 2023,15,3764529
Fri Sep  1 21:35:18 UTC 2023,5.8,3787941
Fri Sep  1 21:35:20 UTC 2023,5.8,3800513
Fri Sep  1 21:35:22 UTC 2023,5.8,3767603
Fri Sep  1 21:36:44 UTC 2023,20,3796338
Fri Sep  1 21:36:46 UTC 2023,6,3797845
Fri Sep  1 21:36:48 UTC 2023,6,3799914
Fri Sep  1 21:36:50 UTC 2023,6,3779453
Fri Sep  1 21:38:12 UTC 2023,16,3821129
Fri Sep  1 21:38:15 UTC 2023,5.8,3822558
Fri Sep  1 21:38:17 UTC 2023,5.8,3824309
Fri Sep  1 21:38:19 UTC 2023,5.8,3794576
Fri Sep  1 21:39:41 UTC 2023,4.9,4034931
Fri Sep  1 21:39:43 UTC 2023,7.2,3967086
Fri Sep  1 21:39:45 UTC 2023,7.2,4009727
Fri Sep  1 21:39:47 UTC 2023,7.2,3998826
Fri Sep  1 21:41:09 UTC 2023,22,4055004
Fri Sep  1 21:41:11 UTC 2023,5.9,3990466
Fri Sep  1 21:41:13 UTC 2023,5.9,4033183
Fri Sep  1 21:41:15 UTC 2023,5.9,3987528
Fri Sep  1 21:42:37 UTC 2023,21,4064209
Fri Sep  1 21:42:39 UTC 2023,5.9,3998257
Fri Sep  1 21:42:41 UTC 2023,5.9,4042749
Fri Sep  1 21:42:43 UTC 2023,5.9,3999016
Fri Sep  1 21:44:05 UTC 2023,8.9,4055109
Fri Sep  1 21:44:10 UTC 2023,8.9,4056272
Fri Sep  1 21:44:14 UTC 2023,31,3656081
Fri Sep  1 21:45:36 UTC 2023,31,3983864
Fri Sep  1 21:45:41 UTC 2023,11,4036980
Fri Sep  1 21:45:44 UTC 2023,11,3502632
Fri Sep  1 21:47:07 UTC 2023,24,3922068
Fri Sep  1 21:47:11 UTC 2023,10,3908823
Fri Sep  1 21:47:15 UTC 2023,10,3554476
Fri Sep  1 21:48:38 UTC 2023,24,3649344
Fri Sep  1 21:48:40 UTC 2023,7.2,3644359
Fri Sep  1 21:48:42 UTC 2023,7.2,3656917
Fri Sep  1 21:48:44 UTC 2023,7.2,3630772
Fri Sep  1 21:50:06 UTC 2023,6.4,3649290
Fri Sep  1 21:50:08 UTC 2023,6.1,3662652
Fri Sep  1 21:50:10 UTC 2023,6.1,3664814
Fri Sep  1 21:50:12 UTC 2023,6.1,3662855
Fri Sep  1 21:51:34 UTC 2023,16,3691464
Fri Sep  1 21:51:36 UTC 2023,5.9,3691676
Fri Sep  1 21:51:38 UTC 2023,5.9,3694385
Fri Sep  1 21:51:40 UTC 2023,5.9,3566577
Fri Sep  1 21:53:03 UTC 2023,16,3958892
Fri Sep  1 21:53:05 UTC 2023,5.9,3893501
Fri Sep  1 21:53:07 UTC 2023,5.9,3940159
Fri Sep  1 21:53:09 UTC 2023,5.9,3902470
Fri Sep  1 21:54:31 UTC 2023,4.4,4013489
Fri Sep  1 21:54:33 UTC 2023,9,3947367
Fri Sep  1 21:54:35 UTC 2023,9,3988515
Fri Sep  1 21:54:37 UTC 2023,9,3946965
Fri Sep  1 21:55:59 UTC 2023,22,4042771
Fri Sep  1 21:56:01 UTC 2023,6,3976315
Fri Sep  1 21:56:04 UTC 2023,6,4017738
Fri Sep  1 21:56:05 UTC 2023,6,3997108
Fri Sep  1 21:57:28 UTC 2023,21,4083302
Fri Sep  1 21:57:31 UTC 2023,10,4082873
Fri Sep  1 21:57:35 UTC 2023,10,3544898
Fri Sep  1 21:58:58 UTC 2023,24,3977974
Fri Sep  1 21:59:03 UTC 2023,10,3977969
Fri Sep  1 21:59:07 UTC 2023,27,3542500
Fri Sep  1 22:00:29 UTC 2023,27,3975039
Fri Sep  1 22:00:35 UTC 2023,11,3975856
Fri Sep  1 22:00:39 UTC 2023,28,3729421
Fri Sep  1 22:02:01 UTC 2023,28,3669510
Fri Sep  1 22:02:04 UTC 2023,8,3663621
Fri Sep  1 22:02:06 UTC 2023,8,3676021
Fri Sep  1 22:02:08 UTC 2023,8,3662922
Fri Sep  1 22:03:30 UTC 2023,19,3598372
Fri Sep  1 22:03:32 UTC 2023,6.7,3599678
Fri Sep  1 22:03:34 UTC 2023,6.7,3601097
Fri Sep  1 22:03:36 UTC 2023,6.7,3589968
Fri Sep  1 22:04:58 UTC 2023,6.7,3789127
Fri Sep  1 22:05:00 UTC 2023,6.7,3597400
Fri Sep  1 22:05:03 UTC 2023,6.7,3599526
Fri Sep  1 22:05:05 UTC 2023,6.7,3586540
Fri Sep  1 22:06:26 UTC 2023,16,3981713
Fri Sep  1 22:06:29 UTC 2023,5.9,3917871
Fri Sep  1 22:06:31 UTC 2023,5.9,3960883
Fri Sep  1 22:06:33 UTC 2023,5.9,3922876
Fri Sep  1 22:07:55 UTC 2023,22,4010181
Fri Sep  1 22:07:57 UTC 2023,6.1,3944596
Fri Sep  1 22:07:59 UTC 2023,6.1,3988042
Fri Sep  1 22:08:02 UTC 2023,6.1,3950452
Fri Sep  1 22:09:23 UTC 2023,4.8,4047216
Fri Sep  1 22:09:26 UTC 2023,11,3981466
Fri Sep  1 22:09:28 UTC 2023,11,4023263
Fri Sep  1 22:09:30 UTC 2023,11,3985769
Fri Sep  1 22:10:52 UTC 2023,21,3963450
Fri Sep  1 22:10:57 UTC 2023,10,3949817
Fri Sep  1 22:11:01 UTC 2023,10,3557726
Fri Sep  1 22:12:23 UTC 2023,25,3975860
Fri Sep  1 22:12:28 UTC 2023,11,3971861
Fri Sep  1 22:12:32 UTC 2023,11,3562339
Fri Sep  1 22:13:54 UTC 2023,24,3939347
Fri Sep  1 22:13:59 UTC 2023,10,3939364
Fri Sep  1 22:14:03 UTC 2023,29,3522906
Fri Sep  1 22:15:26 UTC 2023,20,3650711
Fri Sep  1 22:15:28 UTC 2023,6.8,3595337
Fri Sep  1 22:15:31 UTC 2023,6.8,3658796
Fri Sep  1 22:15:33 UTC 2023,6.8,3633287
Fri Sep  1 22:16:54 UTC 2023,19,3641857
Fri Sep  1 22:16:57 UTC 2023,6.1,3643201
Fri Sep  1 22:16:59 UTC 2023,6.1,3645315
Fri Sep  1 22:17:01 UTC 2023,6.1,3632642
Fri Sep  1 22:18:23 UTC 2023,16,3653121
Fri Sep  1 22:18:25 UTC 2023,6,3656503
Fri Sep  1 22:18:27 UTC 2023,6,3658316
Fri Sep  1 22:18:29 UTC 2023,6,3646710
Fri Sep  1 22:19:51 UTC 2023,5.3,4039774
Fri Sep  1 22:19:53 UTC 2023,6.4,3974865
Fri Sep  1 22:19:56 UTC 2023,6.4,4016803
Fri Sep  1 22:19:58 UTC 2023,6.4,3980068
Fri Sep  1 22:21:20 UTC 2023,21,4065892
Fri Sep  1 22:21:22 UTC 2023,6,4000224
Fri Sep  1 22:21:24 UTC 2023,6,3919641
Fri Sep  1 22:21:26 UTC 2023,6,3901227
Fri Sep  1 22:22:48 UTC 2023,23,3805714
Fri Sep  1 22:22:51 UTC 2023,32,3880579
Fri Sep  1 22:22:56 UTC 2023,32,3798763
Fri Sep  1 22:26:34 UTC 2023,16,3570650
Fri Sep  1 22:26:40 UTC 2023,13,3570830
Fri Sep  1 22:26:44 UTC 2023,30,3253674
Fri Sep  1 22:30:37 UTC 2023,15,3585566
Fri Sep  1 22:30:43 UTC 2023,11,3594807
Fri Sep  1 22:30:47 UTC 2023,27,3246196
Fri Sep  1 22:34:41 UTC 2023,13,3556018
Fri Sep  1 22:34:46 UTC 2023,16,3552439
Fri Sep  1 22:34:51 UTC 2023,28,3265438
Fri Sep  1 22:38:55 UTC 2023,28,3461695
Fri Sep  1 22:38:57 UTC 2023,12,3481033
Fri Sep  1 22:39:00 UTC 2023,12,3410928
Fri Sep  1 22:39:02 UTC 2023,12,3387761
Fri Sep  1 22:40:23 UTC 2023,20,3496052
Fri Sep  1 22:40:26 UTC 2023,6,3497713
Fri Sep  1 22:40:28 UTC 2023,6,3420011
Fri Sep  1 22:40:30 UTC 2023,6,3407682
Fri Sep  1 22:41:52 UTC 2023,16,3526372
Fri Sep  1 22:41:54 UTC 2023,6.1,3529529
Fri Sep  1 22:41:57 UTC 2023,6.1,3451771
Fri Sep  1 22:41:59 UTC 2023,6.1,3343611
Fri Sep  1 22:43:20 UTC 2023,16,3551791
Fri Sep  1 22:43:23 UTC 2023,5.8,3487447
Fri Sep  1 22:43:25 UTC 2023,5.8,3530559
Fri Sep  1 22:43:27 UTC 2023,5.8,3493945
Fri Sep  1 22:44:49 UTC 2023,5.4,3586514
Fri Sep  1 22:44:51 UTC 2023,6.1,3522024
Fri Sep  1 22:44:53 UTC 2023,6.1,3563697
Fri Sep  1 22:44:56 UTC 2023,6.1,3525916
Fri Sep  1 22:46:17 UTC 2023,21,3620731
Fri Sep  1 22:46:20 UTC 2023,5.8,3554206
Fri Sep  1 22:46:22 UTC 2023,5.8,3598014
Fri Sep  1 22:46:24 UTC 2023,5.8,3560061
Fri Sep  1 22:47:46 UTC 2023,21,3692750
Fri Sep  1 22:47:53 UTC 2023,10,3693362
Fri Sep  1 22:47:57 UTC 2023,28,3282801
Fri Sep  1 22:49:19 UTC 2023,6.5,3653213
Fri Sep  1 22:49:26 UTC 2023,37,3652165
Fri Sep  1 22:49:30 UTC 2023,27,3363035
Fri Sep  1 22:50:52 UTC 2023,27,3675952
Fri Sep  1 22:50:58 UTC 2023,11,3675550
Fri Sep  1 22:51:02 UTC 2023,28,3360945
Fri Sep  1 22:52:25 UTC 2023,28,3566725
Fri Sep  1 22:52:27 UTC 2023,7.8,3560945
Fri Sep  1 22:52:29 UTC 2023,7.8,3494079
Fri Sep  1 22:52:31 UTC 2023,7.8,3487211
Fri Sep  1 22:54:23 UTC 2023,3.6,3419566
Fri Sep  1 22:54:26 UTC 2023,15,3421231
Fri Sep  1 22:54:28 UTC 2023,15,3424639
Fri Sep  1 22:54:30 UTC 2023,15,3421920
Fri Sep  1 22:55:52 UTC 2023,18,3473294
Fri Sep  1 22:55:54 UTC 2023,6.3,3474735
Fri Sep  1 22:55:56 UTC 2023,6.3,3469252
Fri Sep  1 22:55:58 UTC 2023,6.3,3446865
Fri Sep  1 22:57:20 UTC 2023,16,3770174
Fri Sep  1 22:57:22 UTC 2023,6.3,3697133
Fri Sep  1 22:57:24 UTC 2023,6.3,3740586
Fri Sep  1 22:57:26 UTC 2023,6.3,3701994
Fri Sep  1 22:58:48 UTC 2023,22,3778949
Fri Sep  1 22:58:51 UTC 2023,6,3713265
Fri Sep  1 22:58:53 UTC 2023,6,3755891
Fri Sep  1 22:58:55 UTC 2023,6,3717506
Fri Sep  1 23:00:17 UTC 2023,9.5,3685007
Fri Sep  1 23:00:19 UTC 2023,5.4,3619158
Fri Sep  1 23:00:21 UTC 2023,5.4,3662606
Fri Sep  1 23:00:23 UTC 2023,5.4,3622141
Fri Sep  1 23:01:45 UTC 2023,22,3732426
Fri Sep  1 23:01:51 UTC 2023,10,3732412
Fri Sep  1 23:01:55 UTC 2023,28,3402388
Fri Sep  1 23:03:18 UTC 2023,28,3729800
Fri Sep  1 23:03:22 UTC 2023,12,3720030
Fri Sep  1 23:03:27 UTC 2023,12,3353903
Fri Sep  1 23:04:49 UTC 2023,6.9,3690240
Fri Sep  1 23:04:55 UTC 2023,15,3680468
Fri Sep  1 23:04:59 UTC 2023,30,3342568
Fri Sep  1 23:06:21 UTC 2023,30,3380463
Fri Sep  1 23:06:23 UTC 2023,7.6,3378332
Fri Sep  1 23:06:25 UTC 2023,7.6,3381021
Fri Sep  1 23:06:27 UTC 2023,7.6,3365627
Fri Sep  1 23:07:49 UTC 2023,20,3404514
Fri Sep  1 23:07:51 UTC 2023,6,3406087
Fri Sep  1 23:07:54 UTC 2023,6,3407988
Fri Sep  1 23:07:56 UTC 2023,6,3394964
Fri Sep  1 23:09:18 UTC 2023,4.4,3438109
Fri Sep  1 23:09:20 UTC 2023,14,3439476
Fri Sep  1 23:09:22 UTC 2023,14,3441282
Fri Sep  1 23:09:24 UTC 2023,14,3439760
Fri Sep  1 23:10:46 UTC 2023,16,3732909
Fri Sep  1 23:10:48 UTC 2023,5.8,3666003
Fri Sep  1 23:10:50 UTC 2023,5.8,3709650
Fri Sep  1 23:10:52 UTC 2023,5.8,3678327
Fri Sep  1 23:12:14 UTC 2023,22,3680229
Fri Sep  1 23:12:16 UTC 2023,6,3638110
Fri Sep  1 23:12:18 UTC 2023,6,3680101
Fri Sep  1 23:12:20 UTC 2023,6,3647975
Fri Sep  1 23:13:43 UTC 2023,23,3688406
Fri Sep  1 23:13:45 UTC 2023,5.9,3621427
Fri Sep  1 23:13:47 UTC 2023,5.9,3663997
Fri Sep  1 23:13:49 UTC 2023,5.9,3631674
Fri Sep  1 23:15:11 UTC 2023,7.2,3731508
Fri Sep  1 23:15:17 UTC 2023,10,3731461
Fri Sep  1 23:15:21 UTC 2023,30,3362153
Fri Sep  1 23:16:44 UTC 2023,30,3693971
Fri Sep  1 23:16:50 UTC 2023,11,3693958
Fri Sep  1 23:16:55 UTC 2023,29,3342316
Fri Sep  1 23:18:17 UTC 2023,29,3746124
Fri Sep  1 23:18:24 UTC 2023,11,3746998
Fri Sep  1 23:18:28 UTC 2023,28,3388754
Fri Sep  1 23:19:51 UTC 2023,8.6,3478860
Fri Sep  1 23:19:53 UTC 2023,6.5,3493963
Fri Sep  1 23:19:55 UTC 2023,6.5,3505172
Fri Sep  1 23:19:57 UTC 2023,6.5,3498414
Fri Sep  1 23:21:49 UTC 2023,20,3498354
Fri Sep  1 23:21:51 UTC 2023,8.6,3498988
Fri Sep  1 23:21:53 UTC 2023,8.6,3493522
Fri Sep  1 23:21:55 UTC 2023,8.6,3467339
Fri Sep  1 23:23:48 UTC 2023,18,3437196
Fri Sep  1 23:23:49 UTC 2023,18,3443394
Fri Sep  1 23:23:51 UTC 2023,21,3442684
Fri Sep  1 23:23:53 UTC 2023,21,3420146
Fri Sep  1 23:25:46 UTC 2023,12,3766750
Fri Sep  1 23:25:48 UTC 2023,8.9,3701267
Fri Sep  1 23:25:50 UTC 2023,8.9,3743787
Fri Sep  1 23:25:52 UTC 2023,8.9,3706148
Fri Sep  1 23:27:45 UTC 2023,23,3816441
Fri Sep  1 23:27:47 UTC 2023,8.9,3748426
Fri Sep  1 23:27:49 UTC 2023,8.9,3791316
Fri Sep  1 23:27:51 UTC 2023,8.9,3746262
Fri Sep  1 23:29:13 UTC 2023,5.3,3836090
Fri Sep  1 23:29:15 UTC 2023,17,3770410
Fri Sep  1 23:29:17 UTC 2023,17,3814449
Fri Sep  1 23:29:19 UTC 2023,17,3668774
Fri Sep  1 23:30:41 UTC 2023,22,3711647
Fri Sep  1 23:30:48 UTC 2023,10,3710360
Fri Sep  1 23:30:53 UTC 2023,27,3388500
Fri Sep  1 23:34:16 UTC 2023,12,3771045
Fri Sep  1 23:34:20 UTC 2023,55,3764240
Fri Sep  1 23:34:24 UTC 2023,55,3408936
Fri Sep  1 23:35:47 UTC 2023,27,3712977
Fri Sep  1 23:35:55 UTC 2023,11,3713111
Fri Sep  1 23:35:59 UTC 2023,30,3428847
Fri Sep  1 23:37:21 UTC 2023,30,3447258
Fri Sep  1 23:37:23 UTC 2023,7.5,3442199
Fri Sep  1 23:37:26 UTC 2023,7.5,3445288
Fri Sep  1 23:37:27 UTC 2023,7.5,3430716
Fri Sep  1 23:39:20 UTC 2023,7.8,3478904
Fri Sep  1 23:39:22 UTC 2023,13,3480060
Fri Sep  1 23:39:24 UTC 2023,13,3481879
Fri Sep  1 23:39:26 UTC 2023,13,3463235
Fri Sep  1 23:40:48 UTC 2023,16,3495727
Fri Sep  1 23:40:50 UTC 2023,5.8,3496914
Fri Sep  1 23:40:52 UTC 2023,5.8,3498598
Fri Sep  1 23:40:54 UTC 2023,5.8,3495879
Fri Sep  1 23:42:16 UTC 2023,16,3802820
Fri Sep  1 23:42:18 UTC 2023,5.8,3737781
Fri Sep  1 23:42:20 UTC 2023,5.8,3666609
Fri Sep  1 23:42:22 UTC 2023,5.8,3669893
Fri Sep  1 23:43:44 UTC 2023,22,3717217
Fri Sep  1 23:43:46 UTC 2023,5.9,3652531
Fri Sep  1 23:43:48 UTC 2023,5.9,3695747
Fri Sep  1 23:43:50 UTC 2023,5.9,3664247
Fri Sep  1 23:45:12 UTC 2023,7.3,3754132
Fri Sep  1 23:45:14 UTC 2023,5.3,3685391
Fri Sep  1 23:45:16 UTC 2023,5.3,3728713
Fri Sep  1 23:45:18 UTC 2023,5.3,3720332
Fri Sep  1 23:47:11 UTC 2023,22,3809223
Fri Sep  1 23:47:19 UTC 2023,11,3804960
Fri Sep  1 23:47:23 UTC 2023,29,3577308
Fri Sep  1 23:50:46 UTC 2023,15,3743468
Fri Sep  1 23:50:54 UTC 2023,12,3740109
Fri Sep  1 23:50:58 UTC 2023,29,3409447
Fri Sep  1 23:52:20 UTC 2023,29,3778176
Fri Sep  1 23:52:27 UTC 2023,12,3775076
Fri Sep  1 23:52:31 UTC 2023,32,3450936
Fri Sep  1 23:53:54 UTC 2023,27,3426636
Fri Sep  1 23:53:56 UTC 2023,27,3519696
Fri Sep  1 23:53:58 UTC 2023,27,3523964
Fri Sep  1 23:54:00 UTC 2023,27,3506541
Fri Sep  1 23:55:22 UTC 2023,12,3403485
Fri Sep  1 23:55:24 UTC 2023,7,3404919
Fri Sep  1 23:55:26 UTC 2023,7,3407015
Fri Sep  1 23:55:28 UTC 2023,7,3387451
Fri Sep  1 23:56:50 UTC 2023,16,3458478
Fri Sep  1 23:56:53 UTC 2023,6.8,3460419
Fri Sep  1 23:56:55 UTC 2023,6.8,3462040
Fri Sep  1 23:56:57 UTC 2023,6.8,3450201
Fri Sep  1 23:58:19 UTC 2023,17,3731552
Fri Sep  1 23:58:21 UTC 2023,6.4,3666685
Fri Sep  1 23:58:23 UTC 2023,6.4,3709870
Fri Sep  1 23:58:25 UTC 2023,6.4,3672042
Fri Sep  1 23:59:47 UTC 2023,5.3,3610645
Fri Sep  1 23:59:49 UTC 2023,6.6,3545845
Fri Sep  1 23:59:52 UTC 2023,6.6,3588475
Fri Sep  1 23:59:54 UTC 2023,6.6,3550032
Sat Sep  2 00:01:16 UTC 2023,21,3660258
Sat Sep  2 00:01:18 UTC 2023,6.3,3593648
Sat Sep  2 00:01:20 UTC 2023,6.3,3636795
Sat Sep  2 00:01:22 UTC 2023,6.3,3598974
Sat Sep  2 00:02:44 UTC 2023,21,3741692
Sat Sep  2 00:02:51 UTC 2023,10,3723205
Sat Sep  2 00:02:56 UTC 2023,35,3387210
Sat Sep  2 00:04:18 UTC 2023,6.5,3684134
Sat Sep  2 00:04:26 UTC 2023,47,3670214
Sat Sep  2 00:04:30 UTC 2023,30,3343609
Sat Sep  2 00:05:53 UTC 2023,30,3731528
Sat Sep  2 00:06:01 UTC 2023,11,3706699
Sat Sep  2 00:06:05 UTC 2023,30,3466200
Sat Sep  2 00:07:27 UTC 2023,30,3437328
Sat Sep  2 00:07:29 UTC 2023,7.4,3440210
