--------- beginning of main
09-02 09:01:10.951 14031 14031 E adbd    : recv: OPEN 00018ab3 00000000 0095:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 61 6D 20 73 74 61 72 74 20 2D 53 20 2D 61 20 61 6E 64 72 6F 69 64 2E 69 6E 74 65 6E 74 2E 61 63 74 69 6F 6E 2E 56 49 45 57 20 2D 6E 20 6F 72 67 2E 6D 6F 7A 69 6C 6C 61 2E 66 69 72 65 66 6F 78 2F 6F 72 67 2E 6D 6F 7A 69 6C 6C 61 2E 67 65 63 6B 6F 2E 42 72 6F 77 73 65 72 41 70 70 20 2D 2D 61 63 74 69 76 69 74 79 2D 63 6C 65 61 72 2D 74 61 73 6B 00 
09-02 09:01:10.951 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:am start -S -a android.intent.action.VIEW -n org.mozilla.firefox/org.mozilla.gecko.BrowserApp --activity-clear-task
09-02 09:01:12.072  3979  4153 D WIFI_UT :   needNetworkFor
09-02 09:01:12.072  4633  4633 D PhoneSwitcherNetworkRequstListener:   needNetworkFor
09-02 09:01:12.072  3979  4177 D WIFI_P2P:   done
09-02 09:01:12.072  3979  4180 D ConnectivityService: sending notification IP_CHANGED for NetworkRequest [ TRACK_DEFAULT id=334, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VPN] ]
09-02 09:01:12.074  3979  4046 V WindowManager: finishDrawingLocked: mDrawState=COMMIT_DRAW_PENDING Window{ec0f903 u0 Splash Screen org.mozilla.firefox} in Surface(name=Splash Screen org.mozilla.firefox)
09-02 09:01:12.075  3979  5976 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:12.078  3979  5976 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:12.102  2109  2109 I ServiceChildProcess: onCreate
09-02 09:01:12.104  2109  2137 I GeckoThread: preparing to run Gecko
09-02 09:01:12.116  3979  8178 D ActivityManager: isScaleDownAnimationEnabled() : false
09-02 09:01:12.119  3979  8178 D PersonaManagerService: Current focused persona service handled id set to : 0
09-02 09:01:12.121  3979  8178 D InputDispatcher: Focused application set to: xxxx
09-02 09:01:12.123  3979  4238 D GameManagerService: handleForegroundChange(). pkgName: org.mozilla.firefox, clsName: org.mozilla.fenix.HomeActivity,FgActivityName:org.mozilla.firefox/org.mozilla.fenix.HomeActivity
09-02 09:01:12.123  3979  4238 D GameManagerService:   handleForegroundChange(). same package. game has never resumed yet. ignore
09-02 09:01:12.123  3979  8178 D MARsPolicyManager: onPackageResumedFG pkgName = org.mozilla.firefox, userId = 0
09-02 09:01:12.136  3462  3462 V Surface : sf_framedrop debug : 0x4f4c, game : false, logging : 0
09-02 09:01:12.139  1994  2010 D OpenGLRenderer: eglDestroySurface = 0x7cc1baee80
09-02 09:01:12.147  3979  8178 D TaskSnapshotCache: putSnapshot mTaskId=119 RunningCache size=4
09-02 09:01:12.152  3979  3996 D WindowManager: set systemUiVisibility : systemUiFlags= 0x608 fullscreenStackSysUiFlags= 0x0
09-02 09:01:12.153  3979  5983 V WindowManager: Relayout Window{15438a5 u0 com.example.batterymanager_utility/com.example.batterymanager_utility.MainActivity}: viewVisibility=8 req=720x1280 WM.LayoutParams{(0,0)(fillxfill) sim=#120 ty=1 fl=#81810100 pfl=0x20000 wanim=0x10302fd vsysui=0x600 needsMenuKey=2 colorMode=0 naviIconColor=0}
09-02 09:01:12.155  3462  3462 I SurfaceFlinger: Display 0 HWC layers:
09-02 09:01:12.155  3462  3462 I SurfaceFlinger:     type    |    handle    | flag |  format   |   source crop (l,t,r,b)    |         frame       | name 
09-02 09:01:12.155  3462  3462 I SurfaceFlinger: ------------+--------------+------+-----------+----------------------------+---------------------+------
09-02 09:01:12.155  3462  3462 I SurfaceFlinger:      Client |              | 0000 |  Unknown  |  -0.2   -0.2   -0.8   -0.8 |    0    0  720 1280 | animation background stackId=1#0
09-02 09:01:12.155  3462  3462 I SurfaceFlinger:      Client | 0x7ac4c24180 | 0002 | RGBA_8888 |   0.0    0.0  720.0 1280.0 |    0    0  720 1279 | com.example.batterymanager_utility/c[...]atterymanager_utility.MainActivity#0
09-02 09:01:12.155  3462  3462 I SurfaceFlinger:      Device | 0x7ac4c25140 | 0000 | RGBA_8888 |   0.0    0.0  720.0   42.0 |    0    0  720   42 | StatusBar#0
09-02 09:01:12.155  3462  3462 I SurfaceFlinger: 
09-02 09:01:12.160  1994  1994 D ViewRootImpl@110cd72[MainActivity]: Relayout returned: old=[0,0][720,1280] new=[0,0][720,1280] result=0x5 surface={valid=false 0} changed=true
09-02 09:01:12.171  4349  4858 D SystemServicesProxy: updateOverviewLastStackActiveTimeAsync: newTime=1693559943942
09-02 09:01:12.173  3979  4672 D SecContentProvider: query(), uri = 17 selection = isSettingsChangesAllowed
09-02 09:01:12.174  3979  4672 D SecContentProvider: called from android.uid.systemui:10009
09-02 09:01:12.175  4349  4561 D SystemServicesProxy: updateOverviewLastStackActiveTimeAsync: done.
09-02 09:01:12.211  2033  2074 W logins::schema: user_version: 2
09-02 09:01:12.222  2033  2063 W ResourceType: Too many attribute references, stopped at: 0x01010099
09-02 09:01:12.231  4349  4858 D SystemServicesProxy: updateOverviewLastStackActiveTimeAsync: newTime=1693559943942
09-02 09:01:12.231  3979  8178 D SecContentProvider: query(), uri = 17 selection = isSettingsChangesAllowed
09-02 09:01:12.232  3979  8178 D SecContentProvider: called from android.uid.systemui:10009
09-02 09:01:12.232  4349  4561 D SystemServicesProxy: updateOverviewLastStackActiveTimeAsync: done.
09-02 09:01:12.252  3979  8178 D StorageManagerService: getExternalStorageMountMode : 1
09-02 09:01:12.253  3979  8178 D StorageManagerService: getExternalStorageMountMode : 3
09-02 09:01:12.253  3979  8178 D StorageManagerService: getExternalStorageMountMode : final mountMode=1, uid : 10154, packageName : org.mozilla.firefox
09-02 09:01:12.253  3979  8178 I ApplicationPolicy: isApplicationExternalStorageWhitelisted:org.mozilla.firefox user:0
09-02 09:01:12.253  3979  8178 D ApplicationPolicy: isApplicationExternalStorageWhitelisted: DO is not enabled on user 0. Allowed.
09-02 09:01:12.253  3979  8178 D ActivityManager: package  org.mozilla.firefox, user - 0 is SDcard whitelisted
09-02 09:01:12.253  3979  8178 I ApplicationPolicy: isApplicationExternalStorageBlacklisted:org.mozilla.firefox user:0
09-02 09:01:12.253  3979  8178 D ApplicationPolicy: isApplicationExternalStorageBlacklisted: DO is not enabled on user 0. Allowed.
09-02 09:01:12.269  2170  2170 E Zygote  : isWhitelistProcess - Process is Whitelisted
09-02 09:01:12.270  3979  8178 I ActivityManager: Start proc 2170:org.mozilla.firefox:gpu/u0a154 for service org.mozilla.firefox/org.mozilla.gecko.process.GeckoChildProcessServices$gpu
09-02 09:01:12.270  2170  2170 E libpersona: scanKnoxPersonas
09-02 09:01:12.271  2170  2170 E libpersona: Couldn't open the File - /data/system/users/0/personalist.xml - No such file or directory
09-02 09:01:12.273  2170  2170 W SELinux : SELinux selinux_android_compute_policy_index : Policy Index[2],  Con:u:r:zygote:s0 RAM:SEPF_SM-J720F_8.0.0_0017, [-1 -1 -1 -1 0 1]
09-02 09:01:12.274  2170  2170 I SELinux : SELinux: seapp_context_lookup: seinfo=untrusted, level=s0:c512,c768, pkgname=org.mozilla.firefox:gpu 
09-02 09:01:12.298  2170  2170 D TimaKeyStoreProvider: TimaKeyStore is not enabled: cannot add TimaSignature Service and generateKeyPair Service
09-02 09:01:12.298  2170  2170 D ActivityThread: Added TimaKeyStore provider
09-02 09:01:12.301  3979  8178 I ActivityManager: DSS on for org.mozilla.firefox and scale is 1.0
09-02 09:01:12.319  2170  2170 I zygote64: no shared libraies, dex_files: 1
09-02 09:01:12.359  3462  3462 I SurfaceFlinger: Display 0 HWC layers:
09-02 09:01:12.359  3462  3462 I SurfaceFlinger:     type    |    handle    | flag |  format   |   source crop (l,t,r,b)    |         frame       | name 
09-02 09:01:12.359  3462  3462 I SurfaceFlinger: ------------+--------------+------+-----------+----------------------------+---------------------+------
09-02 09:01:12.359  3462  3462 I SurfaceFlinger:      Client |              | 0000 |  Unknown  |  -0.2   -0.2   -0.8   -0.8 |    0    0  720 1280 | animation background stackId=1#0
09-02 09:01:12.359  3462  3462 I SurfaceFlinger:      Client | 0x7ac4c24180 | 0002 | RGBA_8888 |   0.0    0.0  720.0 1280.0 |   16   29  703 1251 | com.example.batterymanager_utility/c[...]atterymanager_utility.MainActivity#0
09-02 09:01:12.359  3462  3462 I SurfaceFlinger:      Device | 0x7ac4c24780 | 0000 | RGBA_8888 |   0.0    0.0  720.0 1020.0 |   17  307  704 1280 | Splash Screen org.mozilla.firefox#0
09-02 09:01:12.359  3462  3462 I SurfaceFlinger:      Device | 0x7ac4c24480 | 0000 | RGBA_8888 |   0.0    0.0  720.0   42.0 |    0    0  720   42 | StatusBar#0
09-02 09:01:12.359  3462  3462 I SurfaceFlinger: 
09-02 09:01:12.365  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:12.372  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:12.375  2033  2079 W ActivityThread: ClassLoader.getResources: The class loader returned by Thread.getContextClassLoader() may fail for processes that host multiple applications. You should explicitly specify a context class loader. For example: Thread.setContextClassLoader(getClass().getClassLoader());
09-02 09:01:12.379  2170  2170 I ServiceChildProcess: onCreate
09-02 09:01:12.381  2170  2196 I GeckoThread: preparing to run Gecko
09-02 09:01:12.449  2033  2033 I NavController: Ignoring popBackStack to destination org.mozilla.firefox:id/browserFragment as it was not found on the current back stack
09-02 09:01:12.450  2033  2033 I NavController: Ignoring popBackStack to destination org.mozilla.firefox:id/homeFragment as it was not found on the current back stack
09-02 09:01:12.490  2033  2033 I ContileTopSitesUpdater: Started periodic work to update Contile top sites
09-02 09:01:12.512  3449  3449 I android.hardware.wifi@1.0-service: getLinkLayerStats
09-02 09:01:12.638  2033  2038 I zygote64: Do full code cache collection, code=248KB, data=155KB
09-02 09:01:12.638  2033  2038 I zygote64: After code cache collection, code=221KB, data=126KB
09-02 09:01:12.652  3979  4046 I WindowManager: Destroying surface Surface(name=com.example.batterymanager_utility/com.example.batterymanager_utility.MainActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2501 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:985 com.android.server.wm.WindowState.destroyOrSaveSurfaceUnchecked:3671 com.android.server.wm.WindowState.destroySurface:3619 com.android.server.wm.AppWindowToken.destroySurfaces:722 com.android.server.wm.AppWindowToken.destroySurfaces:706 com.android.server.wm.WindowState.onExitAnimationDone:5333 com.android.server.wm.WindowStateAnimator.stepAnimationLocked:550 
09-02 09:01:12.652  3462  4748 I SurfaceFlinger: id=471 Removed com.example.batterymanager_utility/com.example.batterymanager_utility.MainActivity#0 (2/5)
09-02 09:01:12.656  3462  3502 I SurfaceFlinger: id=471 Removed com.example.batterymanager_utility/com.example.batterymanager_utility.MainActivity#0 (-2/5)
09-02 09:01:12.668  3462  3462 I Layer   : id=471 onRemoved com.example.batterymanager_utility/com.example.batterymanager_utility.MainActivity#0 
09-02 09:01:12.670  3462  3462 I SurfaceFlinger: Display 0 HWC layers:
09-02 09:01:12.670  3462  3462 I SurfaceFlinger:     type    |    handle    | flag |  format   |   source crop (l,t,r,b)    |         frame       | name 
09-02 09:01:12.670  3462  3462 I SurfaceFlinger: ------------+--------------+------+-----------+----------------------------+---------------------+------
09-02 09:01:12.670  3462  3462 I SurfaceFlinger:      Device | 0x7ac4c24780 | 0000 | RGBA_8888 |   0.0    0.0  720.0 1280.0 |    0    0  720 1280 | Splash Screen org.mozilla.firefox#0
09-02 09:01:12.670  3462  3462 I SurfaceFlinger:      Device | 0x7ac4c25140 | 0000 | RGBA_8888 |   0.0    0.0  720.0   42.0 |    0    0  720   42 | StatusBar#0
09-02 09:01:12.670  3462  3462 I SurfaceFlinger: 
09-02 09:01:12.673  2033  2033 W GeckoViewActivityContextDelegate: A non-activity context was set.
09-02 09:01:12.715  2033  2033 D skia    : approximate: numPoints=40, lengths[39]=620.200073, totalLength=620.200073, segmentPoints[39]=[422.600037,0.000000]
09-02 09:01:12.715  2033  2033 D skia    : approximate: approximation[117]=1.000000, approximation[118]=422.600037, approximation[119]=0.000000
09-02 09:01:12.716  2033  2033 D skia    : approximate: numPoints=4, lengths[3]=3.448155, totalLength=3.448155, segmentPoints[3]=[3.000000,0.100000]
09-02 09:01:12.716  2033  2033 D skia    : approximate: approximation[9]=1.000000, approximation[10]=3.000000, approximation[11]=0.100000
09-02 09:01:12.717  2033  2033 D skia    : approximate: numPoints=37, lengths[36]=722.199951, totalLength=722.199951, segmentPoints[36]=[199.600006,0.000000]
09-02 09:01:12.717  2033  2033 D skia    : approximate: approximation[108]=1.000000, approximation[109]=199.600006, approximation[110]=0.000000
09-02 09:01:12.717  2033  2033 D skia    : approximate: numPoints=3, lengths[2]=2.472497, totalLength=2.472497, segmentPoints[2]=[2.000000,0.100000]
09-02 09:01:12.717  2033  2033 D skia    : approximate: approximation[6]=1.000000, approximation[7]=2.000000, approximation[8]=0.100000
09-02 09:01:12.745  2033  2038 I zygote64: Do partial code cache collection, code=230KB, data=137KB
09-02 09:01:12.745  2033  2038 I zygote64: After code cache collection, code=230KB, data=137KB
09-02 09:01:12.745  2033  2038 I zygote64: Increasing code cache capacity to 1024KB
09-02 09:01:12.749  2033  2033 I BgSyncManager: Periodic syncing enabled: PeriodicSyncConfig(periodMinutes=240, initialDelayMinutes=5)
09-02 09:01:12.749  2033  2033 I FirefoxAccountStateMachine: Sync is enabled
09-02 09:01:12.767  3979  4323 I OpenGLRenderer: Initialized EGL, version 1.4
09-02 09:01:12.768  3979  4323 D OpenGLRenderer: Swap behavior 2
09-02 09:01:12.809  3979  4076 I TLC_TIMA_PKM_measure_kernel: TIMA: response_id = 3
09-02 09:01:12.809  3979  4076 I TLC_TIMA_PKM_measure_kernel: TIMA: response ret = 0, result_ondemand = MSG=Kernel Verification Success;
09-02 09:01:12.809  3979  4076 I TZ: mc_tlc_communication: tlc_close() was called
09-02 09:01:12.809  3979  4076 I TZ: mc_tlc_communication: Closing the session
09-02 09:01:12.810  3979  4076 I TZ: mc_tlc_communication: Freeing message buffer
09-02 09:01:12.811  3979  4076 I TZ: mc_tlc_communication: Closing MobiCore device
09-02 09:01:12.811  3979  4076 I TZ: mc_tlc_communication: tlc_close() finished
09-02 09:01:12.847  2033  2062 I libglean_ffi: glean_core::ping: Collecting baseline
09-02 09:01:12.857  2033  2062 I libglean_ffi: glean_core::upload::directory: Processing ping at: /data/user/0/org.mozilla.firefox/glean_data/pending_pings/a17f1ea3-de0a-4de5-80dc-62096b54ddf7
09-02 09:01:12.858  2033  2062 I libglean_ffi: glean_core::metrics::ping: The ping 'baseline' was submitted and will be sent as soon as possible
09-02 09:01:12.863  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:12.868  3979  8178 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:12.869  3979  8178 I chatty  : uid=1000(system) Binder:3979_1A identical 1 line
09-02 09:01:12.870  3979  8178 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:12.874  2033  2033 I zygote64: Deoptimizing kotlin.coroutines.CoroutineContext kotlinx.coroutines.CoroutineContextKt.foldCopies(kotlin.coroutines.CoroutineContext, kotlin.coroutines.CoroutineContext, boolean) due to JIT inline cache
09-02 09:01:12.882  2033  2093 I StartupTypeTelemetry: Recorded start up: cold_view
09-02 09:01:12.886  2033  2079 I zygote64: Deoptimizing void kotlin.sequences.SequencesKt___SequencesKt.toCollection(kotlin.sequences.Sequence, java.util.AbstractCollection) due to JIT inline cache
09-02 09:01:12.912  2033  2205 D OpenGLRenderer: HWUI GL Pipeline
09-02 09:01:12.918  2033  2033 D ViewRootImpl@50a23f8[HomeActivity]: setView = DecorView@61710d1[HomeActivity] TM=true MM=false
09-02 09:01:12.920  3979  5983 D ActivityManager: post active user change for 0 fullscreen true isHomeActivity() false
09-02 09:01:12.931  2033  2206 I libglean_ffi: glean_core::upload: New upload task with id ee402f08-d494-4b2c-b2de-198659449cad (path: /submit/org-mozilla-firefox/events/1/ee402f08-d494-4b2c-b2de-198659449cad)
09-02 09:01:12.933  3979  5983 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:12.941  2033  2208 I FirefoxAccountStateMachine: Processing event 'mozilla.components.service.fxa.manager.Event$Account$Start@52cd041' for state Idle(accountState=NotAuthenticated). Next state is Active(progressState=Initializing)
09-02 09:01:12.950  2170  2196 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 09:01:12.950  2170  2196 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 09:01:12.951  2170  2196 E GeckoLibLoad: Load sqlite start
09-02 09:01:12.954  2170  2196 E GeckoLibLoad: Load sqlite done
09-02 09:01:12.954  2170  2196 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 09:01:12.954  2170  2196 E GeckoLibLoad: Load nss start
09-02 09:01:12.954  2170  2196 E GeckoLibLoad: Load nss done
09-02 09:01:12.955  2170  2196 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 09:01:12.956  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:12.965  3347  3347 W keymaster2_mdfpp: entered get_key_characteristics function.
09-02 09:01:12.967  3347  3347 W keymaster_tee: [WRN]KEY_PARAMS: AES ENC DEC GCM PADNO AUTH SIZE:256 
09-02 09:01:12.967  3347  3347 W keymaster_tee: [WRN]KEY_PARAMS: 20230902081917 
09-02 09:01:12.967  3347  3347 W keymaster2_mdfpp: exit get_key_characteristics function, returned 0
09-02 09:01:12.974  3347  3347 W keymaster2_mdfpp: entered get_key_characteristics function.
09-02 09:01:12.976  3347  3347 W keymaster_tee: [WRN]KEY_PARAMS: AES ENC DEC GCM PADNO AUTH SIZE:256 
09-02 09:01:12.976  3347  3347 W keymaster_tee: [WRN]KEY_PARAMS: 20230902081917 
09-02 09:01:12.976  3347  3347 W keymaster2_mdfpp: exit get_key_characteristics function, returned 0
09-02 09:01:12.978  2170  2196 E GeckoLibLoad: Loaded libs in 23.434731ms total, 8ms(8ms) user, 16ms(16ms) system, 0(0) faults
09-02 09:01:12.978  2170  2196 W GeckoThread: zerdatime 83254411 - runGecko
09-02 09:01:12.994  3979  5983 I chatty  : uid=1000(system) Binder:3979_17 identical 4 lines
09-02 09:01:12.995  3979  5983 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:12.998  2033  2208 I FirefoxAccount: Registering persistence callback
09-02 09:01:12.998  2033  2208 I FirefoxAccountStateMachine: Ran 'mozilla.components.service.fxa.manager.Event$Account$Start@52cd041' side-effects for state Active(progressState=Initializing), got successive event mozilla.components.service.fxa.manager.Event$Progress$AccountNotFound@7e869ca
09-02 09:01:12.998  2033  2208 I FirefoxAccountStateMachine: Processing event 'mozilla.components.service.fxa.manager.Event$Progress$AccountNotFound@7e869ca' for state Active(progressState=Initializing). Next state is Idle(accountState=NotAuthenticated)
09-02 09:01:12.999  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:13.001  3614  3927 I chatty  : uid=0(root) /system/bin/netd identical 3 lines
09-02 09:01:13.005  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:13.005  2033  2033 V InputMethodManager: Not IME target window, ignoring
09-02 09:01:13.005  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:13.010  2033  2033 D ViewRootImpl@50a23f8[HomeActivity]: dispatchAttachedToWindow
09-02 09:01:13.059  3979 10224 V WindowManager: Relayout Window{66734e3 u0 org.mozilla.firefox/org.mozilla.fenix.HomeActivity}: viewVisibility=0 req=719x1237 WM.LayoutParams{(0,0)(fillxfill) sim=#110 ty=1 fl=#81010100 pfl=0x20000 wanim=0x7f1404fa vsysui=0x2610 needsMenuKey=2 colorMode=0 naviIconColor=0}
09-02 09:01:13.062  3462  3462 I SurfaceFlinger: id=473 createSurf (720x1280),1 flag=404, org.mozilla.firefox/org.mozilla.fenix.HomeActivity#0
09-02 09:01:13.064  3979 10224 V Surface : sf_framedrop debug : 0x4f4c, game : false, logging : 0
09-02 09:01:13.064  3979  3996 D WindowManager: set systemUiVisibility : systemUiFlags= 0x2608 fullscreenStackSysUiFlags= 0x0
09-02 09:01:13.069  3979 10224 D InputDispatcher: Focus entered window: 2033
09-02 09:01:13.072  2033  2033 V Surface : sf_framedrop debug : 0x4f4c, game : false, logging : 0
09-02 09:01:13.072  3979  8178 D WindowManager: adjustSystemUiVisibilityLw : vis= 0x2608
09-02 09:01:13.072  2033  2033 D ViewRootImpl@50a23f8[HomeActivity]: Relayout returned: old=[0,0][0,0] new=[0,0][720,1280] result=0x7 surface={valid=true 533316730880} changed=true
09-02 09:01:13.072  2033  2205 I OpenGLRenderer: Initialized EGL, version 1.4
09-02 09:01:13.073  2033  2205 D OpenGLRenderer: Swap behavior 2
09-02 09:01:13.077  2033  2205 D libGLESv1: STS_GLApi : DTS, ODTC are not allowed for Package : org.mozilla.firefox
09-02 09:01:13.078  2033  2205 D mali_winsys: EGLint new_window_surface(egl_winsys_display *, void *, EGLSurface, EGLConfig, egl_winsys_surface **, egl_color_buffer_format *, EGLBoolean) returns 0x3000,  [720x1280]-format:1
09-02 09:01:13.078  2033  2205 D OpenGLRenderer: eglCreateWindowSurface = 0x7c28893e00
09-02 09:01:13.107  3979  8178 I ActivityManager: Displayed org.mozilla.firefox/org.mozilla.fenix.HomeActivity: +1s96ms (total +1s798ms)
09-02 09:01:13.107  3979  8178 I ActivityManager: Fully drawn org.mozilla.firefox/org.mozilla.fenix.HomeActivity: +1s96ms (total +1s798ms)
09-02 09:01:13.109  3462  3462 I SurfaceFlinger: id=474 createSurf (720x1238),1 flag=4, SurfaceView - org.mozilla.firefox/org.mozilla.fenix.HomeActivity@55acb65@0#0
09-02 09:01:13.110  3462  3462 I SurfaceFlinger: id=475 createSurf (720x1238),-1 flag=20004, Background for - SurfaceView - org.mozilla.firefox/org.mozilla.fenix.HomeActivity@55acb65@0#0
09-02 09:01:13.111  2033  2033 D SurfaceView: BG hide() Surface(name=Background for - SurfaceView - org.mozilla.firefox/org.mozilla.fenix.HomeActivity@55acb65@0) false true org.mozilla.gecko.MagnifiableSurfaceView{55acb65 V.E...... ......ID 0,0-720,1238}
09-02 09:01:13.119  2033  2033 V Surface : sf_framedrop debug : 0x4f4c, game : false, logging : 0
09-02 09:01:13.120  2033  2033 D SurfaceView: surfaceCreated 1 org.mozilla.gecko.MagnifiableSurfaceView{55acb65 V.E...... ......ID 0,0-720,1238}
09-02 09:01:13.120  2033  2033 D SurfaceView: surfaceChanged (720,1238) 1 org.mozilla.gecko.MagnifiableSurfaceView{55acb65 V.E...... ......ID 0,0-720,1238}
09-02 09:01:13.126  3979  8178 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:13.127  3979  8178 I chatty  : uid=1000(system) Binder:3979_1A identical 1 line
09-02 09:01:13.128  3979  8178 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:13.129  2033  2033 I zygote64: Deoptimizing void kotlinx.coroutines.DispatchedTask.run() due to JIT inline cache
09-02 09:01:13.151  3979  8178 V WindowManager: Relayout Window{66734e3 u0 org.mozilla.firefox/org.mozilla.fenix.HomeActivity}: viewVisibility=0 req=720x1280 WM.LayoutParams{(0,0)(fillxfill) sim=#110 ty=1 fl=#81010100 pfl=0x20000 fmt=-3 wanim=0x7f1404fa vsysui=0x2610 needsMenuKey=2 colorMode=0 naviIconColor=0}
09-02 09:01:13.157  2033  2033 D ViewRootImpl@50a23f8[HomeActivity]: Relayout returned: old=[0,0][720,1280] new=[0,0][720,1280] result=0x3 surface={valid=true 533316730880} changed=false
09-02 09:01:13.195  3979 10224 V WindowManager: finishDrawingLocked: mDrawState=COMMIT_DRAW_PENDING Window{66734e3 u0 org.mozilla.firefox/org.mozilla.fenix.HomeActivity} in Surface(name=org.mozilla.firefox/org.mozilla.fenix.HomeActivity)
09-02 09:01:13.195  2033  2033 D ViewRootImpl@50a23f8[HomeActivity]: MSG_RESIZED_REPORT: frame=Rect(0, 0 - 720, 1280) ci=Rect(0, 42 - 0, 0) vi=Rect(0, 42 - 0, 0) or=1
09-02 09:01:13.196  2033  2033 D ViewRootImpl@50a23f8[HomeActivity]: MSG_WINDOW_FOCUS_CHANGED 1
09-02 09:01:13.205  3979  4046 D ViewRootImpl@5aa5b2[firefox]: dispatchDetachedFromWindow
09-02 09:01:13.205  3979  4046 D InputEventReceiver: channel 'ec0f903 Splash Screen org.mozilla.firefox (client)' ~ Disposing input event receiver.
09-02 09:01:13.205  3979  4046 D InputEventReceiver: channel 'ec0f903 Splash Screen org.mozilla.firefox (client)' ~NativeInputEventReceiver.
09-02 09:01:13.206  3979  4004 D CustomFrequencyManagerService: acquireDVFSLockLocked : type : DVFS_MIN_LIMIT  frequency : 1560000  uid : 1000  pid : 3979  pkgName : AMS_RESUME_TAIL@CPU_MIN@14
09-02 09:01:13.206  3979  4004 D ActivityManagerPerformance: AMP_acquire() TAIL
09-02 09:01:13.207  3979  4004 D CustomFrequencyManagerService: releaseDVFSLockLocked : Getting Lock type frm List : DVFS_MIN_LIMIT  frequency : 1560000  uid : 1000  pid : 3979  tag : AMS_APP_SWITCH@CPU_MIN@23
09-02 09:01:13.207  3979  4004 D ActivityManagerPerformance: AMP_release() APP_SWITCH
09-02 09:01:13.207  3979  3996 D WindowManager: set systemUiVisibility : systemUiFlags= 0x2618 fullscreenStackSysUiFlags= 0x2000
09-02 09:01:13.211  3979 10224 D WindowManager: adjustSystemUiVisibilityLw : vis= 0x2618
09-02 09:01:13.214  2033  2033 V InputMethodManager: Starting input: tba=android.view.inputmethod.EditorInfo@f27e16 nm : org.mozilla.firefox ic=null
09-02 09:01:13.214  2033  2033 I InputMethodManager: startInputInner - mService.startInputOrWindowGainedFocus
09-02 09:01:13.214  3979  8178 D InputMethodManagerService: startInputOrWindowGainedFocus : windowGainedFocus 
