--------- beginning of main
09-02 17:34:59.177 14031 14031 E adbd    : recv: OPEN 00024a7d 00000000 0095:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 61 6D 20 73 74 61 72 74 20 2D 53 20 2D 61 20 61 6E 64 72 6F 69 64 2E 69 6E 74 65 6E 74 2E 61 63 74 69 6F 6E 2E 56 49 45 57 20 2D 6E 20 6F 72 67 2E 6D 6F 7A 69 6C 6C 61 2E 66 69 72 65 66 6F 78 2F 6F 72 67 2E 6D 6F 7A 69 6C 6C 61 2E 67 65 63 6B 6F 2E 42 72 6F 77 73 65 72 41 70 70 20 2D 2D 61 63 74 69 76 69 74 79 2D 63 6C 65 61 72 2D 74 61 73 6B 00 
09-02 17:34:59.177 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:am start -S -a android.intent.action.VIEW -n org.mozilla.firefox/org.mozilla.gecko.BrowserApp --activity-clear-task
--------- beginning of system
09-02 17:34:59.247  3979 14776 I ActivityManager: Force stopping org.mozilla.firefox appid=10154 user=0: from pid 9737
09-02 17:35:00.986  9744  9771 I libglean_ffi: glean_core::metrics::ping: The ping 'baseline' was submitted and will be sent as soon as possible
09-02 17:35:00.987  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 17:35:00.991  3979 10224 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 17:35:00.992  3979 10224 I chatty  : uid=1000(system) Binder:3979_1E identical 1 line
09-02 17:35:00.993  3979 10224 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 17:35:00.996  9744  9786 I zygote64: Deoptimizing void kotlin.sequences.SequencesKt___SequencesKt.toCollection(kotlin.sequences.Sequence, java.util.AbstractCollection) due to JIT inline cache
09-02 17:35:01.013  9744  9744 I BgSyncManager: Periodic syncing enabled: PeriodicSyncConfig(periodMinutes=240, initialDelayMinutes=5)
09-02 17:35:01.015  9744  9744 I FirefoxAccountStateMachine: Sync is enabled
09-02 17:35:01.025  9744  9829 I StartupTypeTelemetry: Recorded start up: cold_view
09-02 17:35:01.038  9744  9933 D OpenGLRenderer: HWUI GL Pipeline
09-02 17:35:01.044  9744  9744 D ViewRootImpl@3ae55cb[HomeActivity]: setView = DecorView@56091a8[HomeActivity] TM=true MM=false
09-02 17:35:01.045  3979  4668 D ActivityManager: post active user change for 0 fullscreen true isHomeActivity() false
09-02 17:35:01.057  3979  4668 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 17:35:01.060  9744  9934 I libglean_ffi: glean_core::upload: New upload task with id ce587673-b786-472b-9978-3cc290aaad68 (path: /submit/org-mozilla-firefox/events/1/ce587673-b786-472b-9978-3cc290aaad68)
09-02 17:35:01.061  7881  4225 E fb4a.msys: E[N data-request]_HandleDataResponse(1782)=>Data request error for task fbc89721-6cd1-4235-beb3-9f3311d14df2 (response type 1): (null)
09-02 17:35:01.063  7881  4229 E fb4a.msys: E[S task_queue_handling]MCDLightSpeedTaskExecutorNetworkCompletionCallback(1017)=>Handling send error for taskId=6 batchSize=1 queue=secure_message_over_wa_generate_cat
09-02 17:35:01.064  7881  4229 E fb4a.msys: E[S task_queue_handling]MCDLightSpeedTaskExecutorNetworkCompletionCallback(1071)=>Error content with 18 bytes: Error Domain=com.facebook.http.error Code=401 UserInfo=0xc81ec600 {MCFErrorDirectLocalizedDescriptionKey=Client error}
09-02 17:35:01.069  3979  4668 I chatty  : uid=1000(system) Binder:3979_9 identical 4 lines
09-02 17:35:01.069  9744  9749 I zygote64: Do partial code cache collection, code=248KB, data=152KB
09-02 17:35:01.070  9744  9749 I zygote64: After code cache collection, code=235KB, data=148KB
09-02 17:35:01.070  9744  9749 I zygote64: Increasing code cache capacity to 1024KB
09-02 17:35:01.070  3979  4668 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 17:35:01.072  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 17:35:01.075  9886  9913 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 17:35:01.075  9886  9913 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 17:35:01.076  9886  9913 E GeckoLibLoad: Load sqlite start
09-02 17:35:01.077  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 17:35:01.078  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 17:35:01.078  9886  9913 E GeckoLibLoad: Load sqlite done
09-02 17:35:01.078  9886  9913 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 17:35:01.079  9886  9913 E GeckoLibLoad: Load nss start
09-02 17:35:01.079  9886  9913 E GeckoLibLoad: Load nss done
09-02 17:35:01.079  9886  9913 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 17:35:01.080  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 17:35:01.085  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 17:35:01.088  7881  9731 E fb4a.T157805820: TigonMhrLogger::logRequestIfNeeded
09-02 17:35:01.088  7881  9731 E fb4a.T157805820: TigonWifiInfoLogger::init
09-02 17:35:01.088  7881  9731 E fb4a.T157805820: TigonMhrFbcLogger::logRequestIfNeeded
09-02 17:35:01.088  7881  9731 E fb4a.T157805820: TigonCellTowerInfoLogger::logRequestIfNeeded
09-02 17:35:01.088  7881  9731 E fb4a.T157805820: TigonCertificateVerificationLogger::logRequestIfNeeded
09-02 17:35:01.088  7881  9731 E fb4a.T157805820: TigonTransientAnalysisLogger::logRequestIfNeeded
09-02 17:35:01.088  7881  9731 E fb4a.T157805820: TigonProviderConnectionDeviceInfoLogger::logRequestIfNeeded
09-02 17:35:01.088  7881  9731 E fb4a.T157805820: TigonCellTowerInfoPapayaLogger::logRequestIfNeeded
09-02 17:35:01.088  7881  9731 E fb4a.T157805820: NetworkUtilisationLogger::logRequestIfNeeded
09-02 17:35:01.092  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 17:35:01.092  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 17:35:01.100  9744  9947 I FirefoxAccountStateMachine: Processing event 'mozilla.components.service.fxa.manager.Event$Account$Start@7bdfd50' for state Idle(accountState=NotAuthenticated). Next state is Active(progressState=Initializing)
09-02 17:35:01.102  9886  9913 E GeckoLibLoad: Loaded libs in 23.499461ms total, 12ms(12ms) user, 12ms(12ms) system, 0(0) faults
09-02 17:35:01.103  9886  9913 W GeckoThread: zerdatime 114082535 - runGecko
09-02 17:35:01.108  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 17:35:01.115  9744  9744 D ViewRootImpl@3ae55cb[HomeActivity]: dispatchAttachedToWindow
09-02 17:35:01.125  3347  3347 W keymaster2_mdfpp: entered get_key_characteristics function.
09-02 17:35:01.127  3347  3347 W keymaster_tee: [WRN]KEY_PARAMS: AES ENC DEC GCM PADNO AUTH SIZE:256 
09-02 17:35:01.127  3347  3347 W keymaster_tee: [WRN]KEY_PARAMS: 20230902081917 
09-02 17:35:01.127  3347  3347 W keymaster2_mdfpp: exit get_key_characteristics function, returned 0
09-02 17:35:01.133  3347  3347 W keymaster2_mdfpp: entered get_key_characteristics function.
09-02 17:35:01.135  3347  3347 W keymaster_tee: [WRN]KEY_PARAMS: AES ENC DEC GCM PADNO AUTH SIZE:256 
09-02 17:35:01.135  3347  3347 W keymaster_tee: [WRN]KEY_PARAMS: 20230902081917 
09-02 17:35:01.135  3347  3347 W keymaster2_mdfpp: exit get_key_characteristics function, returned 0
09-02 17:35:01.145  3979  4668 V WindowManager: Relayout Window{e83c5df u0 org.mozilla.firefox/org.mozilla.fenix.HomeActivity}: viewVisibility=0 req=719x1237 WM.LayoutParams{(0,0)(fillxfill) sim=#110 ty=1 fl=#81010100 pfl=0x20000 wanim=0x7f1404fa vsysui=0x2610 needsMenuKey=2 colorMode=0 naviIconColor=0}
09-02 17:35:01.151  3462  3462 I SurfaceFlinger: id=3523 createSurf (720x1280),1 flag=404, org.mozilla.firefox/org.mozilla.fenix.HomeActivity#0
09-02 17:35:01.153  3979  4668 V Surface : sf_framedrop debug : 0x4f4c, game : false, logging : 0
09-02 17:35:01.154  3979  3996 D WindowManager: set systemUiVisibility : systemUiFlags= 0x2608 fullscreenStackSysUiFlags= 0x0
09-02 17:35:01.160  3979  4668 D InputDispatcher: Focus entered window: 9744
09-02 17:35:01.162  9744  9744 V Surface : sf_framedrop debug : 0x4f4c, game : false, logging : 0
09-02 17:35:01.162  3979 14776 D WindowManager: adjustSystemUiVisibilityLw : vis= 0x2608
09-02 17:35:01.163  9744  9744 D ViewRootImpl@3ae55cb[HomeActivity]: Relayout returned: old=[0,0][0,0] new=[0,0][720,1280] result=0x7 surface={valid=true 533312655360} changed=true
09-02 17:35:01.163  9744  9933 I OpenGLRenderer: Initialized EGL, version 1.4
09-02 17:35:01.163  9744  9933 D OpenGLRenderer: Swap behavior 2
09-02 17:35:01.164  9744  9947 I FirefoxAccount: Registering persistence callback
09-02 17:35:01.165  9744  9947 I FirefoxAccountStateMachine: Ran 'mozilla.components.service.fxa.manager.Event$Account$Start@7bdfd50' side-effects for state Active(progressState=Initializing), got successive event mozilla.components.service.fxa.manager.Event$Progress$AccountNotFound@13d4057
09-02 17:35:01.165  9744  9947 I FirefoxAccountStateMachine: Processing event 'mozilla.components.service.fxa.manager.Event$Progress$AccountNotFound@13d4057' for state Active(progressState=Initializing). Next state is Idle(accountState=NotAuthenticated)
09-02 17:35:01.167  9744  9933 D libGLESv1: STS_GLApi : DTS, ODTC are not allowed for Package : org.mozilla.firefox
09-02 17:35:01.171  9744  9933 D mali_winsys: EGLint new_window_surface(egl_winsys_display *, void *, EGLSurface, EGLConfig, egl_winsys_surface **, egl_color_buffer_format *, EGLBoolean) returns 0x3000,  [720x1280]-format:1
09-02 17:35:01.171  9744  9933 D OpenGLRenderer: eglCreateWindowSurface = 0x7c28ffcfc0
09-02 17:35:01.179  3979 14776 I ActivityManager: Displayed org.mozilla.firefox/org.mozilla.fenix.HomeActivity: +787ms (total +1s645ms)
09-02 17:35:01.179  3979 14776 I ActivityManager: Fully drawn org.mozilla.firefox/org.mozilla.fenix.HomeActivity: +787ms (total +1s645ms)
09-02 17:35:01.181  3462  3462 I SurfaceFlinger: id=3524 createSurf (720x1238),1 flag=4, SurfaceView - org.mozilla.firefox/org.mozilla.fenix.HomeActivity@af91744@0#0
09-02 17:35:01.182  3462  3462 I SurfaceFlinger: id=3525 createSurf (720x1238),-1 flag=20004, Background for - SurfaceView - org.mozilla.firefox/org.mozilla.fenix.HomeActivity@af91744@0#0
09-02 17:35:01.183  9744  9744 D SurfaceView: BG hide() Surface(name=Background for - SurfaceView - org.mozilla.firefox/org.mozilla.fenix.HomeActivity@af91744@0) false true org.mozilla.gecko.MagnifiableSurfaceView{af91744 V.E...... ......ID 0,0-720,1238}
09-02 17:35:01.184  9744  9744 V Surface : sf_framedrop debug : 0x4f4c, game : false, logging : 0
09-02 17:35:01.185  9744  9744 D SurfaceView: surfaceCreated 1 org.mozilla.gecko.MagnifiableSurfaceView{af91744 V.E...... ......ID 0,0-720,1238}
09-02 17:35:01.185  9744  9744 D SurfaceView: surfaceChanged (720,1238) 1 org.mozilla.gecko.MagnifiableSurfaceView{af91744 V.E...... ......ID 0,0-720,1238}
09-02 17:35:01.198  3979 14776 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 17:35:01.199  3979 14776 I chatty  : uid=1000(system) Binder:3979_20 identical 1 line
09-02 17:35:01.200  3979 14776 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 17:35:01.212  3979 14776 V WindowManager: Relayout Window{e83c5df u0 org.mozilla.firefox/org.mozilla.fenix.HomeActivity}: viewVisibility=0 req=720x1280 WM.LayoutParams{(0,0)(fillxfill) sim=#110 ty=1 fl=#81010100 pfl=0x20000 fmt=-3 wanim=0x7f1404fa vsysui=0x2610 needsMenuKey=2 colorMode=0 naviIconColor=0}
09-02 17:35:01.218  9744  9744 D ViewRootImpl@3ae55cb[HomeActivity]: Relayout returned: old=[0,0][720,1280] new=[0,0][720,1280] result=0x3 surface={valid=true 533312655360} changed=false
09-02 17:35:01.239  3979 14776 V WindowManager: finishDrawingLocked: mDrawState=COMMIT_DRAW_PENDING Window{e83c5df u0 org.mozilla.firefox/org.mozilla.fenix.HomeActivity} in Surface(name=org.mozilla.firefox/org.mozilla.fenix.HomeActivity)
09-02 17:35:01.239  9744  9744 D ViewRootImpl@3ae55cb[HomeActivity]: MSG_RESIZED_REPORT: frame=Rect(0, 0 - 720, 1280) ci=Rect(0, 42 - 0, 0) vi=Rect(0, 42 - 0, 0) or=1
09-02 17:35:01.239  9744  9744 D ViewRootImpl@3ae55cb[HomeActivity]: MSG_WINDOW_FOCUS_CHANGED 1
09-02 17:35:01.244  3979  4046 D ViewRootImpl@ec84091[firefox]: dispatchDetachedFromWindow
09-02 17:35:01.244  3979  4046 D InputEventReceiver: channel '15dbf6 Splash Screen org.mozilla.firefox (client)' ~ Disposing input event receiver.
09-02 17:35:01.244  3979  4046 D InputEventReceiver: channel '15dbf6 Splash Screen org.mozilla.firefox (client)' ~NativeInputEventReceiver.
09-02 17:35:01.247  3979  3996 D WindowManager: set systemUiVisibility : systemUiFlags= 0x2618 fullscreenStackSysUiFlags= 0x0
09-02 17:35:01.249  3979  4668 D WindowManager: adjustSystemUiVisibilityLw : vis= 0x2618
09-02 17:35:01.252  9744  9744 V InputMethodManager: Starting input: tba=android.view.inputmethod.EditorInfo@efbe30c nm : org.mozilla.firefox ic=null
09-02 17:35:01.252  9744  9744 I InputMethodManager: startInputInner - mService.startInputOrWindowGainedFocus
09-02 17:35:01.252  3979  4668 D InputMethodManagerService: startInputOrWindowGainedFocus : windowGainedFocus 
09-02 17:35:01.253  3979  4668 D InputMethodManagerService: windowGainedFocus: destinationUserId (getCallingUid) = 0
09-02 17:35:01.253  3979  4668 D InputMethodManagerService: windowGainedFocus: currentUserId=0
09-02 17:35:01.253  3979  4668 D InputMethodManagerService: windowGainedFocus: mCurrentFocusedUserId=0
09-02 17:35:01.253  3979  4668 D InputMethodManagerService: windowGainedFocus : lock - currentUserId = 0 destinationUserId = 0
09-02 17:35:01.253  3979  4668 D InputMethodManagerService: windowGainedFocus : mCurrentFocusedUserId - 0 and mSecureKeypadEnabled - false, userSwitched - false
09-02 17:35:01.253  3979  4668 V InputMethodManagerService: windowGainedFocus : reason=WINDOW_FOCUS_GAIN client=android.os.BinderProxy@a231e39 inputContext=null missingMethods= attribute=android.view.inputmethod.EditorInfo@12d5b71 nm = org.mozilla.firefox controlFlags=#104 softInputMode=#110 windowFlags=#81010100
09-02 17:35:01.253  3979  4668 V InputMethodManagerService: hideCurrentInputLocked : shouldHideSoftInput is false
09-02 17:35:01.253  3979  4668 D InputMethodManagerService: isImeSwitcherDisabledPackage : false
09-02 17:35:01.253  3979  4668 V InputMethodManagerService: Creating new session for client ClientState{c928d56 uid 10154 pid 9744}
09-02 17:35:01.254  3979  4004 D CustomFrequencyManagerService: acquireDVFSLockLocked : type : DVFS_MIN_LIMIT  frequency : 1560000  uid : 1000  pid : 3979  pkgName : AMS_RESUME_TAIL@CPU_MIN@14
09-02 17:35:01.254  3979  4004 D ActivityManagerPerformance: AMP_acquire() TAIL
09-02 17:35:01.254  3979  4004 D CustomFrequencyManagerService: releaseDVFSLockLocked : Getting Lock type frm List : DVFS_MIN_LIMIT  frequency : 1560000  uid : 1000  pid : 3979  tag : AMS_APP_SWITCH@CPU_MIN@23
09-02 17:35:01.255  3979  3996 D WindowManager: set systemUiVisibility : systemUiFlags= 0x2618 fullscreenStackSysUiFlags= 0x2000
09-02 17:35:01.255  3979  4004 D ActivityManagerPerformance: AMP_release() APP_SWITCH
09-02 17:35:01.256  3979  4668 D InputMethodManagerService: setCurrentInputInfo - inputContext : null eidtorInfo : android.view.inputmethod.EditorInfo@12d5b71 missingMethods : 0
09-02 17:35:01.261  4336  4336 I InputMethodWrapper:  call dispatchStartInputWithToken
09-02 17:35:01.261  4336  4336 I InputMethodService: dispatchStartInputWithToken
09-02 17:35:01.262  4336  4336 I SKBD    : SamsungKeypad [IMI] onStartInput - caller pid : 9744, caller uid : 10154
09-02 17:35:01.267  9744  9744 I DefaultSupportedAddonsChecker: Unregister check for new supported add-ons
09-02 17:35:01.289  3462  3462 I SurfaceFlinger: Display 0 HWC layers:
09-02 17:35:01.289  3462  3462 I SurfaceFlinger:     type    |    handle    | flag |  format   |   source crop (l,t,r,b)    |         frame       | name 
09-02 17:35:01.289  3462  3462 I SurfaceFlinger: ------------+--------------+------+-----------+----------------------------+---------------------+------
09-02 17:35:01.289  3462  3462 I SurfaceFlinger:      Device | 0x7ac4c24840 | 0000 | RGBA_8888 |   0.0    0.0  720.0 1280.0 |    0    0  720 1280 | org.mozilla.firefox/org.mozilla.fenix.HomeActivity#0
09-02 17:35:01.289  3462  3462 I SurfaceFlinger:      Device | 0x7ac4c24f00 | 0000 | RGBA_8888 |   0.0    0.0  720.0 1280.0 |    0    0  720 1280 | Splash Screen org.mozilla.firefox#0
09-02 17:35:01.289  3462  3462 I SurfaceFlinger:      Device | 0x7ac4c24d80 | 0000 | RGBA_8888 |   0.0    0.0  720.0   42.0 |    0    0  720   42 | StatusBar#0
09-02 17:35:01.289  3462  3462 I SurfaceFlinger: 
09-02 17:35:01.313  9744  9744 D skia    : approximate: numPoints=40, lengths[39]=620.200073, totalLength=620.200073, segmentPoints[39]=[422.600037,0.000000]
09-02 17:35:01.313  9744  9744 D skia    : approximate: approximation[117]=1.000000, approximation[118]=422.600037, approximation[119]=0.000000
09-02 17:35:01.314  9744  9744 D skia    : approximate: numPoints=4, lengths[3]=3.448155, totalLength=3.448155, segmentPoints[3]=[3.000000,0.100000]
09-02 17:35:01.314  9744  9744 D skia    : approximate: approximation[9]=1.000000, approximation[10]=3.000000, approximation[11]=0.100000
09-02 17:35:01.315  9744  9744 D skia    : approximate: numPoints=37, lengths[36]=722.199951, totalLength=722.199951, segmentPoints[36]=[199.600006,0.000000]
09-02 17:35:01.315  9744  9744 D skia    : approximate: approximation[108]=1.000000, approximation[109]=199.600006, approximation[110]=0.000000
09-02 17:35:01.315  9744  9744 D skia    : approximate: numPoints=3, lengths[2]=2.472497, totalLength=2.472497, segmentPoints[2]=[2.000000,0.100000]
09-02 17:35:01.315  9744  9744 D skia    : approximate: approximation[6]=1.000000, approximation[7]=2.000000, approximation[8]=0.100000
09-02 17:35:01.323  9744  9744 V InputMethodManager: Starting input: tba=android.view.inputmethod.EditorInfo@399f52b nm : org.mozilla.firefox ic=null
09-02 17:35:01.323  9744  9744 I InputMethodManager: startInputInner - mService.startInputOrWindowGainedFocus
09-02 17:35:01.323  3979 14776 D InputMethodManagerService: startInputOrWindowGainedFocus : startInput 
09-02 17:35:01.324  3979 14776 D InputMethodManagerService: setCurrentInputInfo - inputContext : null eidtorInfo : android.view.inputmethod.EditorInfo@d6b3dad missingMethods : 0
09-02 17:35:01.324  4336  4336 I InputMethodWrapper:  call dispatchStartInputWithToken
09-02 17:35:01.325  4336  4336 I InputMethodService: dispatchStartInputWithToken
09-02 17:35:01.325  4336  4336 I SKBD    : SamsungKeypad [IMI] onStartInput - caller pid : 9744, caller uid : 10154
09-02 17:35:01.340  9744  9934 I libglean_ffi: glean_core::upload: Ping ce587673-b786-472b-9978-3cc290aaad68 successfully sent 200.
09-02 17:35:01.342  9744  9934 I libglean_ffi: glean_core::upload::directory: File was deleted /data/user/0/org.mozilla.firefox/glean_data/pending_pings/ce587673-b786-472b-9978-3cc290aaad68
09-02 17:35:01.344  9744  9934 I libglean_ffi: glean_core::upload: New upload task with id 679ac0d6-8003-4750-895c-b84f8913d665 (path: /submit/org-mozilla-firefox/baseline/1/679ac0d6-8003-4750-895c-b84f8913d665)
09-02 17:35:01.419  3979  4046 I WindowManager: Destroying surface Surface(name=Splash Screen org.mozilla.firefox) called by com.android.server.wm.WindowStateAnimator.destroySurface:2501 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:985 com.android.server.wm.WindowState.destroyOrSaveSurfaceUnchecked:3671 com.android.server.wm.WindowState.destroySurface:3619 com.android.server.wm.AppWindowToken.destroySurfaces:722 com.android.server.wm.AppWindowToken.destroySurfaces:706 com.android.server.wm.WindowState.onExitAnimationDone:5333 com.android.server.wm.WindowStateAnimator.stepAnimationLocked:550 
09-02 17:35:01.419  3462  3502 I SurfaceFlinger: id=3522 Removed Splash Screen org.mozilla.firefox#0 (3/5)
09-02 17:35:01.421  3462  3462 I SurfaceFlinger: Display 0 HWC layers:
09-02 17:35:01.421  3462  3462 I SurfaceFlinger:     type    |    handle    | flag |  format   |   source crop (l,t,r,b)    |         frame       | name 
09-02 17:35:01.421  3462  3462 I SurfaceFlinger: ------------+--------------+------+-----------+----------------------------+---------------------+------
09-02 17:35:01.421  3462  3462 I SurfaceFlinger:      Device | 0x7ac4c24840 | 0000 | RGBA_8888 |   0.0    0.0  720.0 1280.0 |    0    0  720 1280 | org.mozilla.firefox/org.mozilla.fenix.HomeActivity#0
09-02 17:35:01.421  3462  3462 I SurfaceFlinger:      Device | 0x7abe64bd40 | 0000 | RGBA_8888 |   0.0    0.0  720.0   42.0 |    0    0  720   42 | StatusBar#0
09-02 17:35:01.421  3462  3462 I SurfaceFlinger: 
09-02 17:35:01.429  3462  4087 I SurfaceFlinger: id=3522 Removed Splash Screen org.mozilla.firefox#0 (-2/5)
09-02 17:35:01.435  3462  3462 I Layer   : id=3522 onRemoved Splash Screen org.mozilla.firefox#0 
09-02 17:35:01.438  3979  3988 I zygote64: Background concurrent copying GC freed 69366(3MB) AllocSpace objects, 25(708KB) LOS objects, 38% free, 37MB/61MB, paused 1.055ms total 183.259ms
09-02 17:35:01.494  3979 14776 V WindowManager: Relayout Window{e83c5df u0 org.mozilla.firefox/org.mozilla.fenix.HomeActivity}: viewVisibility=0 req=720x1280 WM.LayoutParams{(0,0)(fillxfill) sim=#10 ty=1 fl=#81010100 pfl=0x20000 fmt=-3 wanim=0x7f1404fa vsysui=0x2610 needsMenuKey=2 colorMode=0 naviIconColor=0}
09-02 17:35:01.498  9744  9744 D ViewRootImpl@3ae55cb[HomeActivity]: Relayout returned: old=[0,0][720,1280] new=[0,0][720,1280] result=0x1 surface={valid=true 533312655360} changed=false
09-02 17:35:01.531  9744  9744 W InputMethodManager: Ignoring onBind: cur seq=2249, given seq=2248
09-02 17:35:01.550  3979  3979 D PreBindingService: handleMessage : 1
09-02 17:35:01.585  9744  9934 I libglean_ffi: glean_core::upload: Ping 679ac0d6-8003-4750-895c-b84f8913d665 successfully sent 200.
09-02 17:35:01.587  9744  9934 I libglean_ffi: glean_core::upload::directory: File was deleted /data/user/0/org.mozilla.firefox/glean_data/pending_pings/679ac0d6-8003-4750-895c-b84f8913d665
09-02 17:35:01.589  9744  9934 I libglean_ffi: glean_core::upload: New upload task with id 1c4ca761-11e8-4810-8a4b-38e308c35e13 (path: /submit/org-mozilla-firefox/pageload/1/1c4ca761-11e8-4810-8a4b-38e308c35e13)
09-02 17:35:01.594 10264 16954 I FontLog : Received query Noto Color Emoji Compat, URI content://com.google.android.gms.fonts [CONTEXT service_id=132 ]
09-02 17:35:01.595 10264 16954 I FontLog : Query [emojicompat-emoji-font] resolved to {Noto Color Emoji Compat, wdth 100.0, wght 400, ital 0.0, bestEffort false} [CONTEXT service_id=132 ]
09-02 17:35:01.597 10264 16954 I FontLog : Fetch {Noto Color Emoji Compat, wdth 100.0, wght 400, ital 0.0, bestEffort false} end status Status{statusCode=SUCCESS, resolution=null} [CONTEXT service_id=132 ]
09-02 17:35:01.603 10264 16954 I FontLog : Pulling font file for id = 1688, cache size = 5 [CONTEXT service_id=132 ]
09-02 17:35:01.608  9744  9744 I zygote64: Deoptimizing kotlinx.coroutines.DisposableHandle kotlinx.coroutines.JobSupport.invokeOnCompletion(boolean, boolean, kotlin.jvm.functions.Function1) due to JIT inline cache
09-02 17:35:01.609  3979 14776 D ConnectivityService: filterNetworkStateForUid() uid: 10025 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 17:35:01.611 10264 16954 I FontLog : Pulling font file for id = 1688, cache size = 5 [CONTEXT service_id=132 ]
09-02 17:35:01.621  3979  4668 D ConnectivityService: filterNetworkStateForUid() uid: 10025 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 17:35:01.633  3979  4668 D ConnectivityService: filterNetworkStateForUid() uid: 10025 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 17:35:01.645  3979 14776 V WindowManager: rotationForOrientationLw(orient=2, last=0); user=0  sensorRotation=-1 mLidState=-1 mDockMode=0 mHdmiPlugged=false
09-02 17:35:01.652  9744  9744 I zygote64: Deoptimizing java.lang.Object mozilla.components.support.ktx.kotlinx.coroutines.flow.FlowKt$filterChanged$1.invokeSuspend(java.lang.Object) due to JIT inline cache
09-02 17:35:01.666  3979 14776 V WindowManager: Relayout Window{e83c5df u0 org.mozilla.firefox/org.mozilla.fenix.HomeActivity}: viewVisibility=0 req=720x1280 WM.LayoutParams{(0,0)(fillxfill) sim=#10 ty=1 fl=#81010100 pfl=0x20000 fmt=-3 wanim=0x7f1404fa vsysui=0x2610 needsMenuKey=2 colorMode=0 naviIconColor=0}
09-02 17:35:01.670  9744  9744 D ViewRootImpl@3ae55cb[HomeActivity]: Relayout returned: old=[0,0][720,1280] new=[0,0][720,1280] result=0x1 surface={valid=true 533312655360} changed=false
09-02 17:35:01.684  9744  9744 I WebExtension: releasePendingMessages: extension=fxa@mozac.org nativeApp=mozacWebchannelBackground session=null
09-02 17:35:01.732  9744  9744 I WebExtension: releasePendingMessages: extension=icons@mozac.org nativeApp=MozacBrowserIcons session=org.mozilla.geckoview.GeckoSession@b2f3dba
09-02 17:35:01.747  9744  9772 W ResourceType: Too many attribute references, stopped at: 0x01010099
09-02 17:35:01.751  9744  9744 I WebExtension: releasePendingMessages: extension=cookies@mozac.org nativeApp=MozacBrowserSearchMessage session=org.mozilla.geckoview.GeckoSession@b2f3dba
